Datetime,S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count,hour,dayofweek,is_weekend,occupancy_lag_1h,occupancy_lag_2h,occupancy_lag_24h,occupancy_rolling_mean_2h
2018-01-10 16:00:00,25.716896551724137,26.19103448275862,25.604482758620687,25.789310344827587,7.413793103448276,7.241379310344827,32.96551724137931,26.275862068965516,0.17862068965517242,0.5486206896551724,0.22448275862068964,0.11172413793103447,481.55172413793105,2.4988063660472415,0.4827586206896552,0.5862068965517241,3,16,2,0,0.0,0.0,0.0,1.125
2018-01-10 16:15:00,25.766551724137933,26.06758620689655,25.69,25.841379310344827,5.344827586206897,6.689655172413793,29.586206896551722,22.0,0.5420689655172414,0.18586206896551727,0.1617241379310345,0.12137931034482759,571.0344827586207,3.3543766578244827,0.2413793103448276,0.41379310344827586,3,16,2,0,3.0,0.0,0.0,1.5
2018-01-10 16:30:00,25.807931034482756,26.090689655172415,25.733448275862067,25.848620689655174,4.413793103448276,4.793103448275862,28.655172413793103,16.310344827586206,0.23517241379310347,0.25931034482758625,0.21793103448275863,0.10689655172413794,663.448275862069,3.2079575596827588,0.6206896551724138,0.7586206896551724,3,16,2,0,3.0,0.0,0.0,1.875
2018-01-10 16:45:00,25.848620689655174,26.055862068965517,25.75206896551724,25.913103448275862,2.9655172413793105,3.3793103448275863,18.03448275862069,12.0,0.43103448275862066,0.2596551724137931,0.21827586206896551,0.12724137931034482,741.551724137931,2.4805039787796552,0.6551724137931034,0.7931034482758621,3,16,2,0,3.0,0.0,0.0,2.25
2018-01-10 17:00:00,25.914285714285715,26.11428571428571,25.788928571428574,25.937857142857144,140.78571428571428,224.46428571428572,172.64285714285714,23.571428571428573,0.29607142857142854,0.32107142857142856,0.29321428571428576,0.1407142857142857,789.6428571428571,1.595054945055,0.7857142857142857,0.8214285714285714,3,17,2,0,3.0,0.0,0.0,2.625
2018-01-10 17:15:00,25.94,26.163999999999998,25.84733333333333,25.938,146.33333333333334,231.13333333333333,173.43333333333334,20.6,0.27799999999999997,0.4716666666666667,0.551,0.1716666666666667,813.6666666666666,0.7102564102567234,0.6666666666666666,0.7666666666666667,2,17,2,0,3.0,3.0,0.0,3.0
2018-01-10 17:30:00,25.944137931034483,26.21275862068966,25.86551724137931,25.95034482758621,143.68965517241378,228.44827586206895,85.65517241379311,13.137931034482758,0.36379310344827587,0.5496551724137931,0.5327586206896552,0.16551724137931034,838.448275862069,0.8660477453580517,0.6896551724137931,0.6551724137931034,3,17,2,0,3.0,3.0,0.0,2.875
2018-01-10 17:45:00,25.960689655172413,26.244137931034484,25.76241379310345,25.96896551724138,117.51724137931035,188.06896551724137,4.344827586206897,5.310344827586207,0.536896551724138,0.5444827586206897,0.2306896551724138,0.15758620689655173,838.6206896551724,0.051326259947031036,0.6551724137931034,0.5862068965517241,2,17,2,0,3.0,3.0,0.0,2.875
2018-01-10 18:00:00,25.900344827586206,26.115172413793104,25.652413793103445,25.906896551724138,0.0,0.0,0.0,0.0,0.09758620689655173,0.0496551724137931,0.06,0.08758620689655172,823.7931034482758,-0.6599469496025279,0.0,0.0,0,18,2,0,3.0,3.0,0.0,2.75
2018-01-10 18:15:00,25.79965517241379,25.942068965517244,25.533793103448275,25.829310344827583,0.0,0.0,0.0,0.0,0.08517241379310346,0.055172413793103454,0.06655172413793103,0.08655172413793102,766.8965517241379,-2.0590185676393102,0.0,0.0,0,18,2,0,2.0,3.0,0.0,2.375
2018-01-10 18:30:00,25.732000000000003,25.814666666666664,25.446,25.788,0.0,0.0,0.0,0.0,0.07200000000000001,0.049,0.05633333333333333,0.08666666666666667,713.0,-1.7212820512816667,0.0,0.0,0,18,2,0,3.0,3.0,0.0,2.0
2018-01-10 18:45:00,25.687857142857144,25.732857142857142,25.37642857142857,25.745714285714286,0.0,0.0,0.0,0.0,0.07750000000000001,0.055,0.06535714285714286,0.08785714285714286,649.2857142857143,-2.221016483516786,0.0,0.0,0,18,2,0,2.0,3.0,0.0,1.625
2018-01-10 19:00:00,25.636206896551723,25.66103448275862,25.31758620689655,25.723103448275864,0.0,0.0,0.0,0.0,0.07862068965517242,0.057241379310344835,0.06758620689655172,0.08620689655172414,610.6896551724138,-1.3640583554368275,0.0,0.0,0,19,2,0,0.0,3.0,0.0,1.25
2018-01-10 19:15:00,25.604333333333333,25.62066666666667,25.284,25.696,0.0,0.0,0.0,0.0,0.07333333333333333,0.049666666666666665,0.05566666666666666,0.08733333333333333,552.0,-2.124358974359333,0.0,0.0,0,19,2,0,0.0,2.0,0.0,0.875
2018-01-10 19:30:00,25.567241379310342,25.560344827586206,25.23758620689655,25.66103448275862,0.0,0.0,0.0,0.0,0.07586206896551725,0.04689655172413793,0.05551724137931035,0.08655172413793102,496.7241379310345,-1.7697612732096553,0.0,0.0,0,19,2,0,0.0,3.0,0.0,0.625
2018-01-10 19:45:00,25.54758620689655,25.522758620689654,25.196206896551725,25.62724137931034,0.0,0.0,0.0,0.0,0.08344827586206897,0.061724137931034484,0.07068965517241378,0.09413793103448276,456.8965517241379,-1.4127320954908966,0.0,0.0,0,19,2,0,0.0,2.0,0.0,0.25
2018-01-10 20:00:00,25.518620689655172,25.5,25.17758620689655,25.636206896551723,0.0,0.0,0.0,0.0,0.07379310344827586,0.0496551724137931,0.05551724137931035,0.08758620689655172,411.7241379310345,-1.440185676392069,0.0,0.0,0,20,2,0,0.0,0.0,0.0,0.0
2018-01-10 20:15:00,25.50206896551724,25.479310344827585,25.15896551724138,25.622758620689652,0.0,0.0,0.0,0.0,0.07275862068965519,0.04448275862068966,0.05586206896551724,0.08448275862068966,388.1034482758621,-0.7561007957554483,0.0,0.0,0,20,2,0,0.0,0.0,0.0,0.0
2018-01-10 20:30:00,25.492,25.44,25.125333333333334,25.613666666666667,0.0,0.0,0.0,0.0,0.07200000000000001,0.04666666666666667,0.057,0.087,383.1666666666667,-0.15666666666668666,0.0,0.0,0,20,2,0,0.0,0.0,0.0,0.0
2018-01-10 20:45:00,25.47214285714286,25.44,25.0825,25.574999999999996,0.0,0.0,0.0,0.0,0.0717857142857143,0.0475,0.05535714285714286,0.08571428571428572,378.57142857142856,-0.15027472527472144,0.0,0.0,0,20,2,0,0.0,0.0,0.0,0.0
2018-01-10 21:00:00,25.442068965517244,25.435862068965516,25.067241379310342,25.556206896551725,0.0,0.0,0.0,0.0,0.07344827586206898,0.04620689655172414,0.054137931034482764,0.08517241379310345,373.1034482758621,-0.1998673740052414,0.0,0.0,0,21,2,0,0.0,0.0,0.0,0.0
2018-01-10 21:15:00,25.398,25.408,25.055999999999997,25.516000000000002,0.0,0.0,0.0,0.0,0.08733333333333333,0.04700000000000001,0.057666666666666665,0.08566666666666665,369.5,-0.10192307692310668,0.0,0.0,0,21,2,0,0.0,0.0,0.0,0.0
2018-01-10 21:30:00,25.37758620689655,25.394482758620686,25.026896551724136,25.506206896551724,0.0,0.0,0.0,0.0,0.07344827586206898,0.04758620689655173,0.05758620689655172,0.08689655172413793,364.6551724137931,-0.17559681697614826,0.0,0.0,0,21,2,0,0.0,0.0,0.0,0.0
2018-01-10 21:45:00,25.36068965517241,25.38,25.00206896551724,25.49586206896552,0.0,0.0,0.0,0.0,0.08793103448275863,0.04689655172413793,0.055172413793103454,0.08482758620689655,360.0,-0.16021220159163102,0.0,0.0,0,21,2,0,0.0,0.0,0.0,0.0
2018-01-10 22:00:00,25.338965517241377,25.37034482758621,24.993793103448276,25.45655172413793,0.0,0.0,0.0,0.0,0.07172413793103448,0.04655172413793104,0.05586206896551724,0.08413793103448276,357.2413793103448,-0.12506631299735171,0.0,0.0,0,22,2,0,0.0,0.0,0.0,0.0
2018-01-10 22:15:00,25.319655172413793,25.36551724137931,24.985517241379313,25.454482758620692,0.0,0.0,0.0,0.0,0.07310344827586207,0.04413793103448276,0.05551724137931035,0.08724137931034483,354.6551724137931,-0.051989389920372414,0.0,0.0,0,22,2,0,0.0,0.0,0.0,0.0
2018-01-10 22:30:00,25.310333333333332,25.335666666666665,24.94,25.43,0.0,0.0,0.0,0.0,0.07533333333333334,0.04566666666666667,0.05566666666666666,0.08566666666666665,350.5,-0.16217948717941003,0.0,0.0,0,22,2,0,0.0,0.0,0.0,0.0
2018-01-10 22:45:00,25.30785714285714,25.31,24.94,25.420714285714286,0.0,0.0,0.0,0.0,0.07250000000000001,0.046071428571428576,0.054642857142857146,0.08714285714285715,347.32142857142856,-0.11717032967028572,0.0,0.0,0,22,2,0,0.0,0.0,0.0,0.0
2018-01-10 23:00:00,25.299285714285713,25.3125,24.925,25.420714285714286,0.0,0.0,0.0,0.0,0.07107142857142858,0.045714285714285714,0.05357142857142857,0.0875,345.0,-0.06140109890107143,0.0,0.0,0,23,2,0,0.0,0.0,0.0,0.0
2018-01-10 23:15:00,25.267999999999997,25.308,24.908,25.401999999999997,0.0,0.0,0.0,0.0,0.07433333333333333,0.04633333333333334,0.05433333333333334,0.08833333333333333,345.0,0.0,0.0,0.0,0,23,2,0,0.0,0.0,0.0,0.0
2018-01-10 23:30:00,25.254285714285714,25.31,24.888571428571428,25.388571428571428,0.0,0.0,0.0,0.0,0.07107142857142858,0.044642857142857144,0.055,0.08714285714285715,345.0,0.0,0.0,0.0,0,23,2,0,0.0,0.0,0.0,0.0
2018-01-10 23:45:00,25.252,25.296,24.88,25.34033333333333,0.0,0.0,0.0,0.0,0.07666666666666667,0.050333333333333334,0.059000000000000004,0.08633333333333333,345.0,0.0,0.0,0.0,0,23,2,0,0.0,0.0,0.0,0.0
2018-01-11 00:00:00,25.241724137931033,25.264482758620687,24.86793103448276,25.350689655172413,0.0,0.0,0.0,0.0,0.07241379310344828,0.04517241379310345,0.05482758620689655,0.08517241379310345,345.0,0.0,0.0,0.0,0,0,3,0,0.0,0.0,0.0,0.0
2018-01-11 00:15:00,25.235517241379313,25.256206896551724,24.829310344827583,25.339310344827584,0.0,0.0,0.0,0.0,0.07103448275862069,0.04551724137931035,0.05586206896551724,0.08689655172413793,345.0,0.0,0.0,0.0,0,0,3,0,0.0,0.0,0.0,0.0
2018-01-11 00:30:00,25.227241379310346,25.258275862068967,24.819655172413793,25.319655172413793,0.0,0.0,0.0,0.0,0.0703448275862069,0.043448275862068966,0.05551724137931035,0.08551724137931034,345.0,0.0,0.0,0.0,0,0,3,0,0.0,0.0,0.0,0.0
2018-01-11 00:45:00,25.204482758620692,25.25413793103448,24.807931034482756,25.303793103448275,0.0,0.0,0.0,0.0,0.0696551724137931,0.04517241379310345,0.055172413793103454,0.08482758620689655,345.0,0.0,0.0,0.0,0,0,3,0,0.0,0.0,0.0,0.0
2018-01-11 01:00:00,25.194137931034483,25.243793103448276,24.791379310344826,25.28344827586207,0.0,0.0,0.0,0.0,0.07103448275862069,0.04413793103448276,0.05586206896551724,0.08551724137931034,345.0,0.0,0.0,0.0,0,1,3,0,0.0,0.0,0.0,0.0
2018-01-11 01:15:00,25.192,25.244000000000003,24.779999999999998,25.276,0.0,0.0,0.0,0.0,0.07033333333333334,0.046000000000000006,0.05366666666666667,0.08566666666666665,345.0,0.0,0.0,0.0,0,1,3,0,0.0,0.0,0.0,0.0
2018-01-11 01:30:00,25.179285714285715,25.215714285714284,24.752142857142854,25.245714285714286,0.0,0.0,0.0,0.0,0.07250000000000001,0.044642857142857144,0.05607142857142857,0.0882142857142857,345.0,0.0,0.0,0.0,0,1,3,0,0.0,0.0,0.0,0.0
2018-01-11 01:45:00,25.182000000000002,25.233999999999998,24.75,25.266000000000002,0.0,0.0,0.0,0.0,0.07,0.045000000000000005,0.057,0.08466666666666667,345.0,0.0,0.0,0.0,0,1,3,0,0.0,0.0,0.0,0.0
2018-01-11 02:00:00,25.192068965517244,25.204482758620692,24.739655172413794,25.26241379310345,0.0,0.0,0.0,0.0,0.0706896551724138,0.04448275862068966,0.05482758620689655,0.08344827586206896,345.0,0.0,0.0,0.0,0,2,3,0,0.0,0.0,0.0,0.0
2018-01-11 02:15:00,25.19,25.194137931034483,24.741724137931033,25.260344827586206,0.0,0.0,0.0,0.0,0.0713793103448276,0.04482758620689655,0.05586206896551724,0.08689655172413793,345.0,0.0,0.0,0.0,0,2,3,0,0.0,0.0,0.0,0.0
2018-01-11 02:30:00,25.185862068965516,25.19,24.710689655172413,25.241724137931033,0.0,0.0,0.0,0.0,0.07241379310344828,0.04310344827586207,0.05482758620689655,0.08379310344827587,345.0,0.0,0.0,0.0,0,2,3,0,0.0,0.0,0.0,0.0
2018-01-11 02:45:00,25.19,25.18793103448276,24.710689655172413,25.258275862068967,0.0,0.0,0.0,0.0,0.0703448275862069,0.04413793103448276,0.055172413793103454,0.08379310344827587,345.0,0.0,0.0,0.0,0,2,3,0,0.0,0.0,0.0,0.0
2018-01-11 03:00:00,25.19,25.19,24.696206896551725,25.25413793103448,0.0,0.0,0.0,0.0,0.07,0.04551724137931035,0.05655172413793104,0.08724137931034483,345.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,0.0
2018-01-11 03:15:00,25.179655172413796,25.19,24.69,25.289310344827587,0.0,0.0,0.0,0.0,0.07241379310344828,0.04551724137931035,0.05448275862068966,0.08551724137931034,345.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,0.0
2018-01-11 03:30:00,25.181724137931035,25.185862068965516,24.692068965517244,25.295517241379308,0.0,0.0,0.0,0.0,0.07999999999999999,0.04413793103448276,0.055172413793103454,0.08344827586206896,345.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,0.0
2018-01-11 03:45:00,25.174,25.178,24.68,25.266000000000002,0.0,0.0,0.0,0.0,0.07866666666666666,0.045000000000000005,0.05466666666666667,0.084,345.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,0.0
2018-01-11 04:00:00,25.17758620689655,25.16103448275862,24.6651724137931,25.258275862068967,0.0,0.0,0.0,0.0,0.07827586206896552,0.04620689655172414,0.05448275862068966,0.08275862068965517,345.0,0.0,0.0,0.0,0,4,3,0,0.0,0.0,0.0,0.0
2018-01-11 04:15:00,25.16,25.16,24.649285714285714,25.275714285714287,0.0,0.0,0.0,0.0,0.07892857142857143,0.046071428571428576,0.054642857142857146,0.08357142857142856,345.0,0.0,0.0,0.0,0,4,3,0,0.0,0.0,0.0,0.0
2018-01-11 04:30:00,25.16,25.136,24.636,25.254,0.0,0.0,0.0,0.0,0.07866666666666666,0.046000000000000006,0.057,0.08433333333333333,345.0,0.0,0.0,0.0,0,4,3,0,0.0,0.0,0.0,0.0
2018-01-11 04:45:00,25.152758620689653,25.136206896551723,24.632068965517238,25.25,0.0,0.0,0.0,0.0,0.07758620689655173,0.04517241379310345,0.05482758620689655,0.08310344827586208,345.0,0.0,0.0,0.0,0,4,3,0,0.0,0.0,0.0,0.0
2018-01-11 05:00:00,25.136,25.13,24.631999999999998,25.244000000000003,0.0,0.0,0.0,0.0,0.078,0.043666666666666666,0.05533333333333333,0.08133333333333333,345.0,0.0,0.0,0.0,0,5,3,0,0.0,0.0,0.0,0.0
2018-01-11 05:15:00,25.132142857142856,25.13,24.625,25.228571428571428,0.0,0.0,0.0,0.0,0.0775,0.045714285714285714,0.05392857142857143,0.08535714285714287,345.0,0.0,0.0,0.0,0,5,3,0,0.0,0.0,0.0,0.0
2018-01-11 05:30:00,25.132068965517238,25.13,24.608275862068965,25.210689655172413,0.0,0.0,0.0,0.0,0.07862068965517242,0.04551724137931035,0.055172413793103454,0.08275862068965517,345.0,0.0,0.0,0.0,0,5,3,0,0.0,0.0,0.0,0.0
2018-01-11 05:45:00,25.127666666666663,25.118333333333332,24.56933333333333,25.2,0.0,0.0,0.0,0.0,0.07666666666666667,0.04533333333333334,0.05433333333333334,0.08466666666666667,345.0,0.0,0.0,0.0,0,5,3,0,0.0,0.0,0.0,0.0
2018-01-11 06:00:00,25.13,25.108275862068965,24.562413793103445,25.19,0.0,0.0,0.0,0.0,0.07896551724137932,0.04551724137931035,0.05344827586206897,0.08206896551724138,345.0,0.0,0.0,0.0,0,6,3,0,0.0,0.0,0.0,0.0
2018-01-11 06:15:00,25.125,25.0825,24.5625,25.187857142857144,0.0,0.0,0.0,0.0,0.07857142857142858,0.04642857142857143,0.054285714285714284,0.08571428571428572,345.0,0.0,0.0,0.0,0,6,3,0,0.0,0.0,0.0,0.0
2018-01-11 06:30:00,25.092666666666666,25.073999999999998,24.554,25.19,0.0,0.0,0.0,0.0,0.07933333333333333,0.04566666666666667,0.05366666666666667,0.084,345.0,0.0,0.0,0.0,0,6,3,0,0.0,0.0,0.0,0.0
2018-01-11 06:45:00,25.079310344827583,25.064827586206896,24.54965517241379,25.19,0.0,0.0,0.3103448275862069,0.20689655172413793,0.07896551724137932,0.04758620689655173,0.05482758620689655,0.08517241379310346,345.0,0.0,0.0,0.0,0,6,3,0,0.0,0.0,0.0,0.0
2018-01-11 07:00:00,25.064666666666664,25.06,24.552,25.176,0.0,0.0,3.533333333333333,2.066666666666667,0.079,0.04766666666666667,0.05733333333333333,0.08600000000000001,345.0,0.0,0.0,0.0,0,7,3,0,0.0,0.0,0.0,0.0
2018-01-11 07:15:00,25.06,25.06,24.544999999999998,25.157857142857143,0.7142857142857143,0.7142857142857143,7.357142857142857,4.678571428571429,0.07928571428571429,0.046071428571428576,0.05535714285714286,0.08357142857142856,345.0,0.0,0.0,0.0,0,7,3,0,0.0,0.0,0.0,0.0
2018-01-11 07:30:00,25.067241379310342,25.062413793103445,24.535172413793102,25.156896551724138,1.7586206896551724,1.7586206896551724,11.724137931034482,7.0,0.07999999999999999,0.04586206896551724,0.05379310344827586,0.08551724137931034,345.0,0.0,0.0,0.0,0,7,3,0,0.0,0.0,0.0,0.0
2018-01-11 07:45:00,25.064666666666664,25.06,24.55,25.113,3.466666666666667,3.7666666666666666,17.866666666666667,12.633333333333333,0.079,0.046000000000000006,0.053000000000000005,0.08499999999999999,345.0,0.0,0.0,0.0,0,7,3,0,0.0,0.0,0.0,0.0
2018-01-11 08:00:00,25.091379310344827,25.04965517241379,24.567241379310342,25.125172413793102,5.0,5.0344827586206895,25.344827586206897,17.551724137931036,0.07827586206896552,0.04413793103448276,0.05379310344827586,0.08413793103448276,345.0,0.0,0.0,0.0,0,8,3,0,0.0,0.0,0.0,0.0
2018-01-11 08:15:00,25.13,25.06,24.62,25.16,5.642857142857143,6.0,29.857142857142858,20.178571428571427,0.07857142857142858,0.046785714285714285,0.054285714285714284,0.08392857142857144,345.0,0.0,0.0,0.0,0,8,3,0,0.0,0.0,0.0,0.0
2018-01-11 08:30:00,25.116,25.062333333333335,24.644,25.174,6.0,6.6,31.766666666666666,20.933333333333334,0.07833333333333334,0.048666666666666664,0.05433333333333334,0.08466666666666667,345.0,0.0,0.0,0.0,0,8,3,0,0.0,0.0,0.0,0.0
2018-01-11 08:45:00,25.104999999999997,25.09,24.672857142857143,25.21357142857143,6.0,7.0,33.142857142857146,21.571428571428573,0.08107142857142857,0.050357142857142864,0.05928571428571428,0.08392857142857144,345.0,0.0,0.0,0.0,0,8,3,0,0.0,0.0,0.0,0.0
2018-01-11 09:00:00,25.13,25.06,24.69,25.25,6.0,7.0,34.0,22.0,0.08,0.05,0.06,0.08,345.0,0.0,0.0,0.0,0,9,3,0,0.0,0.0,0.0,0.0
